loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,sub_class,work_type,employer_type,industry,work_year,house_exist,house_loan_status,censor_status,marriage,offsprings,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,pub_dero_bankrup,early_return,early_return_amount,early_return_amount_3mon,recircle_b,recircle_u,initial_list_status,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,f5,is_Default
2179,748392,2500.0,3,6.99,77.19,A,A2,工人,政府机构,电力、热力生产供应业,3 years,0,2,0,1,3,2016-11-01,2,144.0,5,12.41,0.0,735.0,739.0,1.0,0,0,0.0,6101.0,21.7,0,Dec-2001,5.0,1.0,7.0,0.0,17.0,11.0,6.0,0.0,0
390125,748393,2300.0,3,13.59,78.16,C,C2,职员,普通企业,交通运输、仓储和邮政业,10+ years,0,1,1,1,4,2017-10-01,5,638.0,2,29.25,0.0,705.0,709.0,0.0,0,0,0.0,9328.0,64.8,0,Apr-2004,6.0,1.0,5.0,0.0,17.0,9.0,4.0,0.0,1
521393,748394,35000.0,5,19.89,925.15,E,E3,其他,政府机构,信息传输、软件和信息技术服务业,5 years,1,1,1,0,0,2016-01-01,0,72.0,10,36.91,3.0,670.0,674.0,0.0,0,0,0.0,23071.0,68.1,0,Dec-2002,0.0,1.0,3.0,0.0,19.0,29.0,14.0,2.0,0
320935,748395,25000.0,3,14.46,860.04,C,C4,职员,上市企业,电力、热力生产供应业,1 year,0,1,2,0,0,2016-03-01,4,116.0,14,23.54,2.0,660.0,664.0,0.0,0,0,0.0,14779.0,62.6,0,Jul-2004,4.0,1.0,9.0,0.0,16.0,20.0,6.0,1.0,0
783892,748396,9600.0,3,8.24,301.9,B,B1,公务员,普通企业,金融业,10+ years,0,0,0,0,0,2017-03-01,2,32.0,21,34.5,0.0,710.0,714.0,0.0,0,0,0.0,12249.0,51.9,0,Nov-1989,5.0,1.0,5.0,0.0,22.0,10.0,6.0,1.0,0
442431,748397,10000.0,3,12.99,336.9,B,B4,职员,幼教与中小学校,房地产业,10+ years,0,1,2,1,0,2013-12-01,1,634.0,32,21.92,0.0,725.0,729.0,0.0,0,0,0.0,11611.0,44.0,1,Oct-1998,1.0,1.0,4.0,0.0,2.0,8.0,5.0,0.0,0
573637,748398,16000.0,5,13.59,368.9,C,C2,其他,普通企业,交通运输、仓储和邮政业,6 years,0,1,0,0,0,2017-08-01,2,488.0,24,19.43,1.0,665.0,669.0,0.0,0,0,0.0,1343.0,67.2,0,Jun-2006,5.0,1.0,1.0,0.0,5.0,5.0,2.0,0.0,1
104267,748399,12000.0,3,17.56,431.19,D,D1,工人,普通企业,批发和零售业,9 years,1,0,0,0,0,2013-08-01,4,193.0,13,20.12,1.0,660.0,664.0,0.0,0,0,0.0,16057.0,81.9,1,Feb-1999,300.0,1.0,12.0,0.0,4.0,23.0,9.0,0.0,1
794788,748400,4000.0,3,8.59,126.44,A,A5,工人,普通企业,金融业,4 years,1,1,0,1,0,2016-09-01,0,136.0,8,16.12,0.0,725.0,729.0,0.0,0,0,0.0,5401.0,15.7,1,Jul-2008,0.0,1.0,4.0,0.0,2.0,11.0,7.0,0.0,0
537291,748401,18000.0,5,8.39,368.35,B,B1,工人,政府机构,住宿和餐饮业,10+ years,1,0,0,0,0,2016-03-01,0,263.0,0,9.12,0.0,720.0,724.0,0.0,0,0,0.0,14917.0,29.0,0,Dec-1991,0.0,1.0,5.0,0.0,7.0,9.0,9.0,0.0,0
259558,748402,10500.0,3,12.69,352.23,C,C2,职员,普通企业,采矿业,10+ years,0,0,2,1,3,2015-07-01,4,341.0,14,27.69,1.0,660.0,664.0,0.0,7,833,270.91506068717916,24078.0,91.9,1,Nov-1996,4.0,1.0,8.0,0.0,16.0,13.0,5.0,0.0,0
348103,748403,22775.0,3,15.77,798.12,D,D1,工程师,上市企业,文化和体育业,5 years,0,1,1,0,0,2016-01-01,0,772.0,0,12.72,0.0,675.0,679.0,0.0,0,0,0.0,9805.0,79.7,0,Aug-2004,0.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0
700011,748404,5000.0,3,9.16,159.38,B,B2,工人,普通企业,国际组织,2 years,0,1,1,0,0,2016-03-01,0,35.0,14,13.92,0.0,690.0,694.0,0.0,0,0,0.0,6610.0,23.9,0,Apr-2012,0.0,1.0,7.0,0.0,0.0,13.0,8.0,0.0,0
330011,748405,12000.0,3,16.2,423.08,C,C4,其他,上市企业,建筑业,1 year,1,2,2,0,0,2013-10-01,4,27.0,12,18.62,0.0,690.0,694.0,0.0,0,0,0.0,7820.0,79.8,0,Apr-2007,95.0,1.0,3.0,0.0,12.0,10.0,4.0,0.0,0
87614,748406,8000.0,3,11.44,263.58,B,B4,工人,普通企业,建筑业,10+ years,1,1,0,0,0,2016-12-01,0,308.0,0,9.8,0.0,660.0,664.0,1.0,0,0,0.0,3260.0,44.7,1,Nov-1999,0.0,1.0,3.0,0.0,4.0,5.0,3.0,0.0,0
229930,748407,25000.0,5,18.25,638.25,D,D3,工人,普通企业,电力、热力生产供应业,10+ years,0,0,1,0,0,2016-03-01,0,905.0,49,14.77,0.0,720.0,724.0,0.0,0,0,0.0,12420.0,67.1,0,Aug-2003,0.0,1.0,2.0,0.0,11.0,12.0,5.0,0.0,1
632083,748408,8325.0,3,12.12,276.99,B,B3,其他,幼教与中小学校,房地产业,< 1 year,1,2,1,1,3,2012-07-01,0,418.0,45,24.35,0.0,695.0,699.0,0.0,0,0,0.0,3786.0,38.2,1,Jun-2004,329.0,1.0,,,,,,,0
367753,748409,24000.0,5,11.47,527.47,B,B5,其他,上市企业,金融业,1 year,0,0,1,0,0,2016-04-01,0,632.0,27,17.75,1.0,690.0,694.0,0.0,0,0,0.0,25909.0,90.6,0,Oct-2003,2.0,1.0,5.0,0.0,8.0,15.0,10.0,0.0,0
205738,748410,12000.0,5,14.99,285.42,C,C5,职员,普通企业,电力、热力生产供应业,10+ years,0,0,1,1,3,2014-10-01,0,132.0,12,27.31,0.0,685.0,689.0,0.0,0,0,0.0,7411.0,25.3,0,Oct-1987,0.0,1.0,5.0,0.0,7.0,12.0,7.0,4.0,1
706728,748411,10000.0,3,13.18,337.81,C,C3,公务员,普通企业,电力、热力生产供应业,1 year,1,0,2,1,2,2015-12-01,4,275.0,8,33.53,2.0,665.0,669.0,1.0,0,0,0.0,6040.0,44.0,0,Apr-2000,4.0,1.0,4.0,,4.0,17.0,8.0,0.0,1
205352,748412,12000.0,3,10.99,392.81,B,B4,工人,普通企业,住宿和餐饮业,10+ years,2,1,1,0,0,2015-08-01,4,17.0,13,9.06,0.0,675.0,679.0,0.0,0,0,0.0,17505.0,57.4,0,Jun-2010,4.0,1.0,6.0,0.0,2.0,10.0,4.0,0.0,0
564362,748413,19200.0,3,6.99,592.76,A,A2,职员,政府机构,农、林、牧、渔业,,0,2,2,0,0,2017-04-01,0,455.0,13,25.93,0.0,770.0,774.0,0.0,0,0,0.0,13809.0,55.2,0,Jun-1985,0.0,1.0,1.0,0.0,9.0,6.0,3.0,0.0,0
335614,748414,15000.0,5,19.52,393.42,E,E2,其他,政府机构,房地产业,1 year,1,0,2,0,0,2014-10-01,4,67.0,19,29.92,0.0,695.0,699.0,0.0,0,0,0.0,12719.0,30.4,0,Sep-2004,4.0,1.0,4.0,0.0,17.0,21.0,13.0,1.0,0
731787,748415,35000.0,5,17.57,880.61,D,D4,其他,普通企业,制造业,10+ years,0,1,1,0,0,2015-11-01,4,370.0,13,24.37,0.0,660.0,664.0,0.0,0,0,0.0,31177.0,33.6,0,Jul-2011,4.0,1.0,12.0,0.0,6.0,24.0,13.0,0.0,1
457104,748416,18225.0,3,16.55,645.7,D,D2,其他,幼教与中小学校,交通运输、仓储和邮政业,3 years,2,1,0,0,0,2015-05-01,2,430.0,7,6.98,0.0,705.0,709.0,0.0,0,0,0.0,5596.0,53.3,1,May-2006,5.0,1.0,2.0,0.0,8.0,11.0,3.0,0.0,0
264682,748417,16000.0,5,16.02,389.26,C,C5,其他,幼教与中小学校,金融业,5 years,0,1,1,1,0,2017-06-01,0,43.0,19,32.25,1.0,690.0,694.0,0.0,0,0,0.0,20977.0,40.0,0,Feb-2006,0.0,1.0,6.0,0.0,7.0,18.0,11.0,1.0,1
445588,748418,13000.0,3,13.65,442.11,C,C1,其他,上市企业,国际组织,3 years,1,0,1,1,1,2014-04-01,0,230.0,2,8.96,0.0,680.0,684.0,0.0,0,0,0.0,12702.0,70.6,1,Oct-1998,0.0,1.0,12.0,0.0,12.0,34.0,18.0,0.0,0
144457,748419,15000.0,3,16.99,534.72,D,D1,职员,上市企业,采矿业,10+ years,2,0,0,0,0,2014-02-01,0,616.0,0,19.51,0.0,705.0,709.0,0.0,18,1458,363.65489351954835,37492.0,82.6,0,Oct-1989,0.0,1.0,5.0,0.0,6.0,9.0,7.0,0.0,0
360145,748420,15000.0,3,13.49,508.96,C,C2,工程师,普通企业,文化和体育业,10+ years,0,0,1,0,0,2017-03-01,4,167.0,8,26.54,0.0,680.0,684.0,0.0,0,0,0.0,27585.0,51.2,1,Nov-2002,4.0,1.0,15.0,0.0,6.0,29.0,17.0,0.0,0
567691,748421,20975.0,5,22.99,591.18,F,F2,其他,上市企业,金融业,8 years,0,1,1,1,3,2015-08-01,0,457.0,42,23.12,0.0,680.0,684.0,0.0,0,0,0.0,24902.0,66.9,1,Dec-1998,0.0,1.0,10.0,0.0,9.0,15.0,10.0,0.0,1
570594,748422,20000.0,3,16.59,708.99,D,D2,公务员,普通企业,房地产业,5 years,0,1,1,1,0,2016-01-01,4,4.0,3,36.1,0.0,675.0,679.0,0.0,0,0,0.0,15223.0,34.1,1,May-2000,2.0,1.0,12.0,0.0,30.0,21.0,10.0,4.0,0
495720,748423,8000.0,3,5.32,240.92,A,A1,其他,政府机构,金融业,< 1 year,1,0,1,0,0,2016-03-01,0,635.0,3,16.48,0.0,715.0,719.0,0.0,4,556,325.21071626697,6939.0,21.8,0,Oct-2006,0.0,1.0,5.0,0.0,6.0,19.0,11.0,0.0,0
547422,748424,2500.0,3,16.49,88.5,D,D3,公务员,政府机构,建筑业,,0,1,1,1,2,2011-09-01,5,2.0,2,15.15,1.0,665.0,669.0,0.0,0,0,0.0,25938.0,97.1,1,Apr-1973,5057.0,1.0,,,,,,,0
173305,748425,16950.0,5,11.14,369.72,B,B2,工程师,普通企业,信息传输、软件和信息技术服务业,5 years,0,1,2,0,0,2013-04-01,0,176.0,3,26.33,0.0,740.0,744.0,0.0,0,0,0.0,4425.0,18.5,1,Dec-1991,212.0,1.0,7.0,0.0,15.0,27.0,14.0,1.0,0
203523,748426,30000.0,5,16.99,745.42,D,D1,其他,幼教与中小学校,制造业,10+ years,1,1,1,1,2,2016-07-01,0,427.0,21,11.56,0.0,675.0,679.0,1.0,0,0,0.0,5649.0,23.1,0,Dec-2000,0.0,1.0,4.0,0.0,5.0,17.0,11.0,0.0,0
393093,748427,9000.0,3,12.79,302.34,C,C1,其他,政府机构,交通运输、仓储和邮政业,3 years,1,1,2,0,0,2016-10-01,11,136.0,8,7.51,0.0,690.0,694.0,0.0,0,0,0.0,1551.0,12.7,1,Feb-2008,12.0,1.0,2.0,0.0,8.0,7.0,4.0,2.0,0
358616,748428,11025.0,3,11.49,363.51,B,B5,其他,高等教育机构,金融业,< 1 year,2,1,1,0,0,2016-11-01,4,141.0,13,27.51,0.0,715.0,719.0,0.0,0,0,0.0,22996.0,55.7,0,Dec-2004,4.0,1.0,7.0,0.0,0.0,8.0,5.0,0.0,0
404508,748429,11600.0,3,6.99,358.13,A,A2,工人,高等教育机构,金融业,9 years,0,0,0,0,0,2016-12-01,4,615.0,15,12.19,0.0,735.0,739.0,0.0,0,0,0.0,3626.0,13.9,0,Dec-1994,4.0,1.0,1.0,0.0,4.0,4.0,3.0,0.0,0
541583,748430,6000.0,3,8.18,188.52,B,B1,职员,普通企业,金融业,4 years,1,0,1,0,0,2015-06-01,0,394.0,35,30.37,0.0,715.0,719.0,0.0,0,0,0.0,15974.0,49.8,0,Aug-2004,0.0,1.0,4.0,0.0,30.0,8.0,6.0,0.0,0
127038,748431,15000.0,3,11.99,498.15,B,B3,工程师,世界五百强,建筑业,2 years,0,0,0,1,0,2014-01-01,0,170.0,23,19.63,1.0,715.0,719.0,1.0,0,0,0.0,11770.0,47.0,0,May-1987,0.0,1.0,6.0,,12.0,22.0,4.0,0.0,0
452382,748432,35000.0,3,22.74,1350.11,E,E1,其他,普通企业,信息传输、软件和信息技术服务业,10+ years,2,0,1,1,1,2017-03-01,0,186.0,9,12.32,0.0,690.0,694.0,0.0,0,0,0.0,24569.0,75.6,1,Jun-1994,0.0,1.0,5.0,0.0,6.0,14.0,7.0,0.0,0
378712,748433,8950.0,3,14.49,308.03,C,C4,职员,政府机构,信息传输、软件和信息技术服务业,4 years,2,2,0,0,0,2014-09-01,0,282.0,7,20.41,0.0,690.0,694.0,1.0,0,0,0.0,9984.0,38.7,1,Aug-2001,0.0,1.0,6.0,0.0,1.0,12.0,4.0,0.0,0
264790,748434,8600.0,3,5.32,258.99,A,A1,其他,普通企业,文化和体育业,8 years,1,0,1,0,0,2017-03-01,0,99.0,8,14.17,0.0,725.0,729.0,0.0,0,0,0.0,10883.0,32.5,0,Jan-2005,0.0,1.0,4.0,0.0,8.0,9.0,4.0,0.0,0
73119,748435,30000.0,5,18.84,775.58,E,E2,工程师,政府机构,电力、热力生产供应业,10+ years,1,0,2,1,5,2015-04-01,0,491.0,30,24.55,0.0,740.0,744.0,0.0,0,0,0.0,12706.0,60.2,0,Nov-2000,0.0,1.0,4.0,0.0,18.0,9.0,4.0,0.0,1
386745,748436,2500.0,3,18.55,91.08,D,D4,公务员,普通企业,电力、热力生产供应业,10+ years,1,0,0,1,0,2012-05-01,0,545.0,19,21.75,0.0,660.0,664.0,0.0,16,1376,450.8520894224714,16001.0,95.2,1,Dec-1995,193.0,1.0,,,,,,,0
150411,748437,4200.0,3,8.24,132.08,B,B1,公务员,上市企业,电力、热力生产供应业,5 years,2,1,0,1,2,2017-01-01,0,29.0,19,20.38,2.0,700.0,704.0,0.0,0,0,0.0,8769.0,38.8,1,Dec-1995,0.0,1.0,5.0,0.0,12.0,15.0,7.0,0.0,0
169607,748438,28000.0,3,6.89,863.16,A,A3,公务员,政府机构,电力、热力生产供应业,9 years,0,0,2,1,0,2015-09-01,2,31.0,2,3.84,0.0,790.0,794.0,0.0,0,0,0.0,2034.0,3.2,1,Dec-1993,5.0,1.0,2.0,0.0,4.0,11.0,9.0,0.0,0
344507,748439,12000.0,3,16.02,422.01,C,C5,公务员,政府机构,金融业,2 years,0,1,2,1,5,2017-09-01,0,213.0,3,23.11,0.0,665.0,669.0,0.0,0,0,0.0,12664.0,53.2,0,Mar-2008,0.0,1.0,4.0,0.0,12.0,8.0,6.0,0.0,0
72158,748440,10000.0,3,8.39,315.17,A,A5,其他,上市企业,住宿和餐饮业,10+ years,1,0,2,1,2,2014-09-01,3,116.0,14,29.68,0.0,735.0,739.0,0.0,0,0,0.0,2563.0,52.3,1,Sep-2001,3.0,1.0,3.0,0.0,18.0,6.0,4.0,0.0,0
614044,748441,1500.0,3,7.97,46.99,A,A5,其他,政府机构,房地产业,,1,0,0,1,0,2017-07-01,0,156.0,18,16.34,0.0,735.0,739.0,0.0,0,0,0.0,3100.0,13.0,0,Jan-2003,0.0,1.0,7.0,0.0,4.0,9.0,7.0,0.0,0
291421,748442,20000.0,3,10.42,649.3,B,B3,工程师,普通企业,金融业,3 years,0,0,2,0,0,2018-01-01,3,112.0,23,52.8,0.0,735.0,739.0,0.0,0,0,0.0,14921.0,34.6,0,Oct-2014,3.0,1.0,5.0,0.0,4.0,7.0,5.0,0.0,0
416131,748443,6400.0,3,12.74,214.85,C,C1,工程师,普通企业,交通运输、仓储和邮政业,10+ years,0,1,0,1,5,2017-03-01,0,507.0,19,29.64,0.0,735.0,739.0,0.0,0,0,0.0,6683.0,31.8,0,Feb-2007,0.0,1.0,3.0,0.0,18.0,10.0,3.0,0.0,0
636754,748444,21000.0,5,12.49,472.35,B,B5,其他,普通企业,住宿和餐饮业,9 years,1,0,1,0,0,2014-10-01,0,215.0,8,5.47,3.0,675.0,679.0,0.0,0,0,0.0,4176.0,28.0,0,Oct-2003,0.0,1.0,2.0,0.0,8.0,10.0,6.0,1.0,1
641749,748445,16550.0,3,11.99,549.62,B,B3,工程师,政府机构,住宿和餐饮业,6 years,1,1,2,1,1,2013-10-01,0,167.0,8,25.97,0.0,710.0,714.0,0.0,0,0,0.0,18889.0,81.8,1,Jun-2007,514.0,1.0,8.0,0.0,3.0,8.0,4.0,0.0,0
551379,748446,25000.0,3,5.32,752.87,A,A1,工程师,普通企业,批发和零售业,< 1 year,0,2,1,1,2,2016-04-01,0,91.0,7,8.14,0.0,800.0,804.0,0.0,0,0,0.0,27466.0,14.7,0,Oct-1996,0.0,1.0,7.0,0.0,7.0,30.0,18.0,0.0,0
427149,748447,8000.0,3,6.49,245.16,A,A2,公务员,政府机构,信息传输、软件和信息技术服务业,7 years,1,0,1,0,0,2015-02-01,2,228.0,24,6.33,0.0,685.0,689.0,1.0,0,0,0.0,2101.0,5.2,1,Apr-1997,5.0,1.0,5.0,0.0,1.0,16.0,13.0,0.0,0
672123,748448,10000.0,5,9.99,212.43,B,B3,职员,政府机构,房地产业,5 years,0,0,2,0,0,2015-06-01,0,139.0,8,11.71,1.0,690.0,694.0,0.0,0,0,0.0,575.0,1.9,0,Oct-2003,0.0,1.0,1.0,0.0,2.0,24.0,16.0,0.0,1
247356,748449,8000.0,3,10.91,261.57,B,B4,工程师,政府机构,农、林、牧、渔业,3 years,2,1,0,0,0,2017-08-01,0,69.0,26,7.55,0.0,665.0,669.0,1.0,0,0,0.0,2320.0,11.3,1,Dec-2003,0.0,1.0,5.0,0.0,7.0,23.0,11.0,2.0,1
50331,748450,15000.0,3,10.99,491.01,B,B3,工人,普通企业,信息传输、软件和信息技术服务业,10+ years,0,1,0,1,5,2014-07-01,0,561.0,35,17.72,0.0,675.0,679.0,0.0,0,0,0.0,5662.0,33.3,0,Feb-1997,0.0,1.0,2.0,0.0,18.0,14.0,8.0,3.0,0
577119,748451,13600.0,5,20.99,367.85,E,E5,其他,普通企业,信息传输、软件和信息技术服务业,,0,0,2,1,0,2015-10-01,4,711.0,0,34.34,1.0,660.0,664.0,0.0,0,0,0.0,7006.0,69.0,1,Dec-1995,4.0,1.0,5.0,,16.0,18.0,10.0,1.0,1
727335,748452,17325.0,5,24.99,508.42,F,F4,工程师,普通企业,电力、热力生产供应业,4 years,2,1,1,0,0,2014-06-01,0,225.0,18,19.37,0.0,675.0,679.0,0.0,0,0,0.0,11126.0,69.1,0,Jun-2008,0.0,1.0,7.0,0.0,3.0,15.0,6.0,0.0,1
118686,748453,5000.0,3,12.74,167.85,C,C1,其他,幼教与中小学校,公共服务、社会组织,< 1 year,0,1,1,1,0,2017-04-01,5,468.0,0,9.95,0.0,680.0,684.0,0.0,0,0,0.0,3000.0,24.0,0,Nov-2006,6.0,1.0,2.0,0.0,1.0,5.0,5.0,1.0,1
682838,748454,28000.0,5,13.99,651.37,C,C4,公务员,普通企业,住宿和餐饮业,6 years,0,0,2,0,0,2016-01-01,0,262.0,37,10.78,0.0,665.0,669.0,0.0,22,1078,468.27954657221153,41610.0,72.0,0,Oct-1992,0.0,1.0,13.0,,10.0,26.0,17.0,0.0,0
546620,748455,22000.0,3,9.16,701.24,B,B2,工人,政府机构,住宿和餐饮业,10+ years,0,1,0,0,0,2016-02-01,0,252.0,43,12.3,0.0,730.0,734.0,0.0,0,0,0.0,10939.0,39.9,0,Oct-1993,0.0,1.0,3.0,0.0,12.0,11.0,2.0,0.0,0
565201,748456,7800.0,3,15.59,272.65,D,D1,公务员,政府机构,农、林、牧、渔业,5 years,1,0,2,0,0,2015-01-01,0,709.0,27,33.61,0.0,670.0,674.0,1.0,0,0,0.0,6683.0,35.5,1,Jul-2002,0.0,1.0,7.0,0.0,14.0,13.0,6.0,0.0,0
735327,748457,25675.0,3,13.67,873.41,C,C4,工人,普通企业,信息传输、软件和信息技术服务业,10+ years,0,2,0,0,0,2015-11-01,0,56.0,8,14.84,1.0,685.0,689.0,0.0,0,0,0.0,47729.0,81.3,0,Jan-2000,0.0,1.0,6.0,0.0,3.0,11.0,4.0,0.0,0
420042,748458,7500.0,3,10.91,245.23,B,B4,职员,政府机构,金融业,4 years,2,2,0,1,5,2017-05-01,0,370.0,13,27.14,2.0,695.0,699.0,0.0,0,0,0.0,11903.0,64.7,0,Dec-1992,0.0,1.0,7.0,0.0,6.0,13.0,4.0,0.0,0
45604,748459,23450.0,5,18.25,598.67,D,D3,其他,政府机构,金融业,10+ years,0,0,1,0,0,2014-05-01,0,63.0,14,16.47,0.0,690.0,694.0,0.0,0,0,0.0,24837.0,69.4,0,May-1989,0.0,1.0,8.0,0.0,3.0,9.0,7.0,0.0,1
323456,748460,30000.0,3,10.99,982.02,B,B4,其他,普通企业,文化和体育业,1 year,0,0,1,1,4,2015-11-01,0,4.0,3,19.57,0.0,780.0,784.0,0.0,0,0,0.0,920.0,6.2,0,May-2008,0.0,1.0,1.0,0.0,4.0,17.0,6.0,0.0,0
289448,748461,26000.0,3,15.27,904.75,C,C4,其他,普通企业,采矿业,5 years,0,0,2,3,2,2012-01-01,3,466.0,36,11.96,0.0,695.0,699.0,0.0,0,0,0.0,28673.0,43.4,1,Nov-2003,68.0,1.0,,,,,,,0
289382,748462,20800.0,3,12.62,697.04,C,C1,其他,普通企业,房地产业,6 years,0,0,2,1,5,2017-05-01,4,31.0,2,19.28,0.0,680.0,684.0,0.0,0,0,0.0,28441.0,57.8,0,Jan-2006,4.0,1.0,11.0,0.0,6.0,19.0,9.0,0.0,0
773706,748463,10500.0,5,18.25,268.07,E,E1,职员,政府机构,文化和体育业,< 1 year,1,1,2,0,0,2015-09-01,2,690.0,2,10.32,0.0,675.0,679.0,1.0,0,0,0.0,5440.0,48.0,0,Jan-1995,5.0,1.0,4.0,,1.0,28.0,18.0,0.0,1
477689,748464,5200.0,3,6.03,158.27,A,A1,工程师,普通企业,电力、热力生产供应业,10+ years,0,0,0,1,0,2014-07-01,4,19.0,14,7.25,0.0,795.0,799.0,0.0,20,480,272.2229427510846,4923.0,9.4,0,Apr-2002,4.0,1.0,1.0,0.0,4.0,6.0,2.0,0.0,0
520155,748465,4000.0,3,13.53,135.8,B,B5,职员,普通企业,金融业,10+ years,1,0,2,1,3,2014-02-01,4,182.0,8,8.29,0.0,660.0,664.0,1.0,0,0,0.0,6091.0,57.5,1,Apr-1997,4.0,1.0,5.0,0.0,1.0,19.0,16.0,0.0,0
418487,748466,20000.0,3,8.18,628.39,B,B1,公务员,普通企业,农、林、牧、渔业,6 years,0,1,2,1,5,2015-07-01,0,219.0,21,20.01,2.0,670.0,674.0,0.0,0,0,0.0,20161.0,61.5,0,May-2004,0.0,1.0,8.0,0.0,15.0,21.0,15.0,0.0,0
603319,748467,8450.0,3,17.77,304.52,D,D1,工人,政府机构,公共服务、社会组织,2 years,1,0,0,2,2,2012-09-01,0,286.0,16,21.36,0.0,665.0,669.0,0.0,3,162,87.4432918185483,11636.0,82.5,1,Nov-1999,54432.0,1.0,5.0,0.0,14.0,19.0,9.0,0.0,0
405552,748468,10000.0,3,17.99,361.48,D,D2,工人,普通企业,信息传输、软件和信息技术服务业,4 years,1,1,2,0,0,2016-10-01,0,339.0,26,13.42,0.0,710.0,714.0,0.0,0,0,0.0,3334.0,32.4,0,Jan-2013,0.0,1.0,3.0,0.0,1.0,5.0,3.0,0.0,0
779232,748469,12000.0,5,19.66,315.67,G,G1,其他,政府机构,文化和体育业,4 years,0,0,1,1,2,2010-12-01,1,177.0,26,2.86,0.0,675.0,679.0,0.0,0,0,0.0,7839.0,64.8,1,Dec-2003,11041.0,1.0,,,,,,,0
660224,748470,20000.0,3,6.03,608.72,A,A1,其他,高等教育机构,信息传输、软件和信息技术服务业,10+ years,1,0,1,0,0,2014-06-01,4,479.0,8,13.97,0.0,705.0,709.0,0.0,0,0,0.0,13553.0,45.8,0,Jul-2005,4.0,1.0,3.0,0.0,9.0,7.0,4.0,0.0,0
6249,748471,7000.0,3,11.67,231.4,B,B4,其他,政府机构,交通运输、仓储和邮政业,< 1 year,2,1,1,1,0,2014-10-01,4,5.0,4,17.43,0.0,665.0,669.0,0.0,0,0,0.0,7916.0,72.6,1,Dec-2002,4.0,1.0,4.0,0.0,23.0,8.0,4.0,2.0,0
153115,748472,8425.0,3,20.49,315.22,E,E4,其他,普通企业,公共服务、社会组织,,1,2,2,0,0,2015-04-01,0,123.0,12,35.56,0.0,670.0,674.0,0.0,0,0,0.0,17194.0,49.8,1,Sep-1977,0.0,1.0,10.0,0.0,2.0,19.0,6.0,1.0,1
442108,748473,11500.0,3,10.56,374.11,B,B3,其他,政府机构,公共服务、社会组织,9 years,0,2,1,0,0,2018-06-01,4,782.0,15,13.62,1.0,690.0,694.0,0.0,0,0,0.0,6474.0,41.0,0,Sep-1997,4.0,1.0,4.0,0.0,1.0,7.0,3.0,0.0,0
615050,748474,5600.0,3,9.67,179.83,B,B1,其他,普通企业,电力、热力生产供应业,< 1 year,1,1,0,0,0,2014-02-01,4,471.0,42,21.91,0.0,670.0,674.0,0.0,0,0,0.0,4427.0,75.0,1,May-2009,4.0,1.0,3.0,0.0,6.0,4.0,4.0,0.0,0
637490,748475,16000.0,5,13.49,368.08,C,C2,其他,政府机构,文化和体育业,2 years,0,1,0,1,0,2016-07-01,4,137.0,32,7.99,0.0,675.0,679.0,0.0,13,1183,573.9259883365544,84562.0,66.9,0,Nov-2005,4.0,1.0,10.0,0.0,6.0,14.0,6.0,0.0,0
361538,748476,19000.0,5,12.99,432.22,C,C2,职员,幼教与中小学校,信息传输、软件和信息技术服务业,6 years,1,1,0,0,0,2014-12-01,0,72.0,10,16.61,1.0,700.0,704.0,0.0,0,0,0.0,18631.0,62.1,0,Aug-1996,0.0,1.0,2.0,0.0,14.0,3.0,3.0,1.0,0
467866,748477,10000.0,3,10.99,327.34,B,B4,工人,上市企业,金融业,10+ years,0,0,1,0,0,2015-06-01,0,290.0,18,11.55,0.0,680.0,684.0,0.0,0,0,0.0,8695.0,66.4,0,Dec-1989,0.0,1.0,6.0,0.0,4.0,27.0,16.0,0.0,0
235677,748478,25000.0,3,13.49,848.27,C,C2,公务员,高等教育机构,批发和零售业,2 years,0,0,2,0,0,2016-09-01,0,66.0,14,5.42,1.0,680.0,684.0,0.0,0,0,0.0,54777.0,54.5,1,Dec-1997,0.0,1.0,3.0,0.0,3.0,6.0,4.0,0.0,0
282872,748479,5025.0,3,18.55,183.06,D,D2,职员,普通企业,交通运输、仓储和邮政业,,1,0,2,1,5,2013-10-01,0,356.0,32,16.29,0.0,670.0,674.0,1.0,0,0,0.0,9641.0,41.7,1,Aug-1995,0.0,1.0,7.0,0.0,0.0,21.0,16.0,0.0,0
520844,748480,10000.0,3,10.99,327.34,B,B4,工人,普通企业,信息传输、软件和信息技术服务业,5 years,0,1,1,2,1,2015-08-01,0,161.0,14,11.47,0.0,685.0,689.0,0.0,0,0,0.0,18005.0,58.8,1,Jun-2002,0.0,1.0,7.0,0.0,8.0,16.0,7.0,0.0,0
93676,748481,20000.0,5,15.31,479.06,C,C2,其他,上市企业,房地产业,4 years,0,0,2,0,0,2013-03-01,0,156.0,18,20.07,0.0,695.0,699.0,0.0,0,0,0.0,39507.0,79.3,1,Sep-1979,2134.0,1.0,10.0,0.0,4.0,12.0,6.0,0.0,0
